Accession,Description,MW_kDa,Area_1,Area_2,Area_3,PSM_1,PSM_2,PSM_3,NormPSM_1,NormPSM_2,NormPSM_3,Mean_Area,Mean_NormPSM,Clean_Name,Category
A0A0D3BQ71,Remorin C-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.1,2850993.6875,4029913.21875,2096675.25,8.0,8.0,8.0,9.354702447509007,7.800673400673401,7.147562769946368,2992527.3854166665,8.10097953937626,Remorin C-terminal domain-containing protein,Other
A0A0D3BQ40,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.8,61206736.671875,60617361.40625,44838146.96875,28.0,24.0,24.0,32.74145856628152,23.402020202020203,21.442688309839102,55554081.682291664,25.86205569271361,FAS1 domain-containing protein,Other
A0A0D3BQ24,Small ribosomal subunit protein uS15 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,17.1,0.0,3367506.6875,7460661.9375,0.0,6.0,6.0,0.0,5.850505050505051,5.360672077459776,3609389.5416666665,3.7370590426549426,Small ribosomal subunit protein uS15 N-terminal domain-containing protein,Protein Synthesis
A0A0D3BPP8,60S ribosomal protein L7 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,28.0,1115736.25,2559062.71875,5724194.6875,11.0,19.0,19.0,12.862715865324887,18.526599326599328,16.97546157862262,3132997.8854166665,16.121592256848945,60S ribosomal protein L7,Protein Synthesis
A0A0D3BP67,S5 DRBM domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,138.5,0.0,6347348.140625,12736194.671875,0.0,14.0,18.0,0.0,13.651178451178453,16.082016232379328,6361180.9375,9.91106489451926,S5 DRBM domain-containing protein,Other
A0A0D3BNB1,"Photosystem I reaction center subunit V, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",17.2,0.0,866171.265625,0.0,0.0,3.0,0.0,0.0,2.9252525252525254,0.0,288723.7552083333,0.9750841750841751,"Photosystem I reaction center subunit V, chloroplastic",Other
A0A0D3BNB0,Nucleoside diphosphate kinase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.4,0.0,2891007.5625,5484426.90625,0.0,5.0,6.0,0.0,4.875420875420875,5.360672077459776,2791811.4895833335,3.41203098429355,Nucleoside diphosphate kinase,Metabolism
A0A0D3BN92,"RuBisCO large subunit-binding protein subunit beta, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",63.7,4292675.1875,6424361.125,6261243.390625,52.0,53.0,54.0,60.80556590880855,51.679461279461286,48.24604869713798,5659426.567708333,53.57702529513594,"RuBisCO large subunit-binding protein subunit beta, chloroplastic",Other
A0A0D3BN55,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.3,926795.125,6130204.0,6025128.0,3.0,4.0,4.0,3.508013417815878,3.9003367003367004,3.573781384973184,4360709.041666667,3.6607105010419208,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein,Other
A0A0D3BMZ4,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,31.0,0.0,108804.359375,0.0,0.0,8.0,7.0,0.0,7.800673400673401,6.254117423703072,36268.119791666664,4.6849302747921575,Proteasome subunit alpha type,Other
A0A0D3BMU9,Malate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,39.6,0.0,2202007.25,3169482.78125,0.0,11.0,8.0,0.0,10.725925925925926,7.147562769946368,1790496.6770833333,5.957829565290765,Malate dehydrogenase,Metabolism
A0A0D3BMD0,Acid phosphatase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.6,1352706.1171875,646711.34375,1273599.3671875,7.0,7.0,7.0,8.18536464157038,6.825589225589226,6.254117423703072,1091005.609375,7.088357096954226,Acid phosphatase,Metabolism
A0A0D3BM82,Plasma membrane ATPase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,72.9,787186.0625,1369568.875,1885334.0,18.0,20.0,21.0,21.048080506895268,19.5016835016835,18.762352271109215,1347362.9791666667,19.77070542656266,Plasma membrane ATPase,Vesicle/Transport
A0A0D3BLL1,Aminotransferase class I/classII domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,71.8,1519996.625,1828455.75,863054.1875,12.0,10.0,9.0,14.032053671263512,9.75084175084175,8.041008116189664,1403835.5208333333,10.60796784609831,Aminotransferase class I/classII domain-containing protein,Other
A0A0D3BLC5,Small ribosomal subunit protein eS1 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.8,0.0,529544.125,718566.3125,0.0,4.0,5.0,0.0,3.9003367003367004,4.4672267312164795,416036.8125,2.7891878105177264,Small ribosomal subunit protein eS1,Protein Synthesis
A0A0D3BL76,Catalase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,56.9,391413.515625,0.0,0.0,8.0,15.0,16.0,9.354702447509007,14.626262626262626,14.295125539892735,130471.171875,12.758696871221458,Catalase,Antioxidant/Redox
A0A0D3BL75,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.8,44989893.6875,37710396.640625,64631543.265625,22.0,25.0,29.0,25.725431730649774,24.377104377104377,25.90991504105558,49110611.197916664,25.33748371626991,Aquaporin,Vesicle/Transport
A0A0D3BL44,Aminotransferase class I/classII large domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,49.9,4079456.1953125,7172972.30078125,13210457.3320313,16.0,15.0,19.0,18.709404895018015,14.626262626262626,16.97546157862262,8154295.276041684,16.77037636663442,Aminotransferase class I/classII large domain-containing protein,Other
A0A0D3BK57,Photosystem II CP47 reaction center protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,56.1,0.0,1173113.0703125,2700306.03125,0.0,3.0,9.0,0.0,2.9252525252525254,8.041008116189664,1291139.7005208333,3.6554202138140632,Photosystem II CP47 reaction center protein,Other
A0A0D3BJM8,Haloacid dehalogenase-like hydrolase domain-containing protein At4g39970 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,33.8,340023.84375,598217.96875,666930.390625,4.0,3.0,3.0,4.677351223754504,2.9252525252525254,2.680336038729888,535057.4010416666,3.4276465959123055,Haloacid dehalogenase-like hydrolase domain-containing protein At4g39970,Other
A0A0D3BJB3,Fructose-bisphosphate aldolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.9,9788541.0,14697398.0,6624967.5,53.0,47.0,43.0,61.97490371474718,45.82895622895623,38.41814988846172,10370302.166666666,48.74066994405504,Fructose-bisphosphate aldolase,Other
A0A0D3BJ42,CSC1-like protein ERD4 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,82.1,57790090.15625,81795748.125,113222774.625,49.0,50.0,54.0,57.29755249099267,48.754208754208754,48.24604869713798,84269537.63541667,51.43260331411313,CSC1-like protein ERD4,Other
A0A0D3BIZ0,"Chlorophyll a-b binding protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",28.3,863830.625,1833240.5,3959221.75,9.0,11.0,12.0,10.524040253447634,10.725925925925926,10.721344154919551,2218764.2916666665,10.657103444764369,"Chlorophyll a-b binding protein, chloroplastic",Other
A0A0D3BIW2,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,40.1,622600.546875,504489.953125,618345.25,4.0,2.0,2.0,4.677351223754504,1.9501683501683502,1.786890692486592,581811.9166666666,2.804803422136482,Uncharacterized protein,Other
A0A0D3BII7,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,19.9,445341.59375,474026.46875,913445.5,4.0,4.0,4.0,4.677351223754504,3.9003367003367004,3.573781384973184,610937.8541666666,4.05048976968813,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein,Other
A0A0D3BHT5,"Chlorophyll a-b binding protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",27.8,2306388.9375,6002917.703125,14552962.0625,8.0,9.0,15.0,9.354702447509007,8.775757575757575,13.40168019364944,7620756.234375,10.510713405638674,"Chlorophyll a-b binding protein, chloroplastic",Other
A0A0D3BG61,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,43.1,9557554.875,35339330.671875,36378133.9375,37.0,37.0,36.0,43.26549881972916,36.07811447811448,32.164032464758655,27091673.161458332,37.169215254200765,FAS1 domain-containing protein,Other
A0A0D3BFH1,Nucleoside diphosphate kinase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,25.5,2934342.1875,5413082.1875,4713748.0625,7.0,9.0,8.0,8.18536464157038,8.775757575757575,7.147562769946368,4353724.145833333,8.036228329091442,Nucleoside diphosphate kinase,Metabolism
A0A0D3BET0,14-3-3 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.9,216247.03125,406845.375,0.0,8.0,11.0,0.0,9.354702447509007,10.725925925925926,0.0,207697.46875,6.693542791144978,14-3-3 domain-containing protein,Other
A0A0D3BE79,LysM domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,38.3,3733090.171875,4020276.875,4505849.1875,6.0,5.0,7.0,7.016026835631756,4.875420875420875,6.254117423703072,4086405.4114583335,6.048521711585234,LysM domain-containing protein,Other
A0A0D3BE55,Photosystem II D2 protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,40.3,0.0,662064.4375,521036.6875,0.0,4.0,3.0,0.0,3.9003367003367004,2.680336038729888,394367.0416666667,2.193557579688863,Photosystem II D2 protein,Other
A0A0D3BDK9,alanine--glyoxylate transaminase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.2,737527.578125,1333596.71875,3464400.40625,18.0,20.0,24.0,21.048080506895268,19.5016835016835,21.442688309839102,1845174.9010416667,20.664150772805957,alanine--glyoxylate transaminase,Other
A0A0D3BDJ7,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.2,438878.03125,428429.90625,573509.875,21.0,13.0,13.0,24.556093924711146,12.676094276094277,11.614789501162846,480272.6041666667,16.28232590065609,Proteasome subunit alpha type,Other
A0A0D3BDD6,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.3,9218791.28125,14582288.34375,12957037.0,10.0,11.0,10.0,11.693378059386259,10.725925925925926,8.934453462432959,12252705.541666666,10.451252482581713,FAS1 domain-containing protein,Other
A0A0D3BDA5,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,34.6,520262.28125,3445130.46875,1176810.0,12.0,32.0,31.0,14.032053671263512,31.202693602693603,27.69680573354217,1714067.5833333333,24.310517669166426,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein,Protein Synthesis
A0A0D3BD95,peptidylprolyl isomerase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,61.1,0.0,632328.21875,487262.875,0.0,2.0,3.0,0.0,1.9501683501683502,2.680336038729888,373197.03125,1.5435014629660795,peptidylprolyl isomerase,Other
A0A0D3BD05,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,61.3,375937.71875,1101523.9375,0.0,8.0,4.0,0.0,9.354702447509007,3.9003367003367004,0.0,492487.21875,4.418346382615236,Uncharacterized protein,Other
A0A0D3BCQ2,60S ribosomal protein L27 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,15.6,0.0,1443395.5,1015235.4375,0.0,6.0,9.0,0.0,5.850505050505051,8.041008116189664,819543.6458333334,4.630504388898238,60S ribosomal protein L27,Protein Synthesis
A0A0D3BBS5,S-adenosylmethionine synthase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.8,0.0,2504818.0,4090473.875,0.0,7.0,7.0,0.0,6.825589225589226,6.254117423703072,2198430.625,4.359902216430766,S-adenosylmethionine synthase,Metabolism
A0A0D3BBA2,(S)-2-hydroxy-acid oxidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,40.4,695905.453125,1185817.5625,602594.0,26.0,33.0,38.0,30.402782954404277,32.17777777777778,33.95092315724524,828105.671875,32.17716129647577,(S)-2-hydroxy-acid oxidase,Other
A0A0D3BAV7,Small ribosomal subunit protein uS7 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.0,1509752.21875,4307301.625,12209218.5,9.0,12.0,13.0,10.524040253447634,11.701010101010102,11.614789501162846,6008757.447916667,11.279946618540194,Small ribosomal subunit protein uS7 domain-containing protein,Protein Synthesis
A0A0D3BAS5,thioredoxin-dependent peroxiredoxin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,28.7,0.0,16916323.9375,19524596.625,0.0,23.0,24.0,0.0,22.426936026936026,21.442688309839102,12146973.520833334,14.623208112258377,thioredoxin-dependent peroxiredoxin,Antioxidant/Redox
A0A0D3BAN9,Clathrin heavy chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,193.2,295368.578125,2095719.046875,1252586.21875,39.0,66.0,78.0,45.60417443160642,64.35555555555555,69.68873700697708,1214557.9479166667,59.882822331379685,Clathrin heavy chain,Other
A0A0D3BAF4,Large ribosomal subunit protein uL10-like insertion domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,80.2,1055542.34375,2523856.875,5021909.125,6.0,8.0,8.0,7.016026835631756,7.800673400673401,7.147562769946368,2867102.78125,7.3214210020838415,Large ribosomal subunit protein uL10-like insertion domain-containing protein,Protein Synthesis
A0A0D3BAC7,S12 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,15.7,0.0,2066666.02734375,0.0,0.0,6.0,0.0,0.0,5.850505050505051,0.0,688888.67578125,1.9501683501683502,S12,Other
A0A0D3BAA5,Clathrin heavy chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,192.8,837525.5,1805672.6875,2290739.375,40.0,55.0,72.0,46.773512237545035,53.62962962962964,64.32806492951731,1644645.8541666667,54.910402265563995,Clathrin heavy chain,Other
A0A0D3B9K2,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,84.9,1221533.5,2003760.125,2482606.25,25.0,31.0,34.0,29.23344514846565,30.22760942760943,30.37714177227206,1902633.2916666667,29.946065449449048,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,Other
A0A0D3B9C1,F-box domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,66.1,0.0,2567754.09375,3119602.6875,0.0,6.0,5.0,0.0,5.850505050505051,4.4672267312164795,1895785.59375,3.43924392724051,F-box domain-containing protein,Other
A0A0D3B9A4,Band 7 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,31.5,6390475.921875,8702594.75,4550476.953125,16.0,12.0,14.0,18.709404895018015,11.701010101010102,12.508234847406143,6547849.208333333,14.306216614478087,Band 7 domain-containing protein,Other
A0A0D3B8D6,Plant heme peroxidase family profile domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,37.9,3348796.1875,5431969.41015625,7330313.28125,14.0,12.0,12.0,16.37072928314076,11.701010101010102,10.721344154919551,5370359.626302083,12.931027846356805,Plant heme peroxidase family profile domain-containing protein,Other
A0A0D3B898,Monocopper oxidase-like protein SKU5 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,65.5,2392841.96875,3202390.5,3086443.84375,34.0,30.0,33.0,39.757485401913286,29.252525252525253,29.483696426028764,2893892.1041666665,32.8312356934891,Monocopper oxidase-like protein SKU5,Other
A0A0D3B844,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,25.8,1992412.09375,1223531.90625,2446936.5,7.0,4.0,6.0,8.18536464157038,3.9003367003367004,5.360672077459776,1887626.8333333333,5.815457806455619,Uncharacterized protein,Other
A0A0D3B7R1,Aspartyl aminopeptidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,52.3,0.0,833599.5625,1030904.03125,0.0,3.0,4.0,0.0,2.9252525252525254,3.573781384973184,621501.1979166666,2.166344636741903,Aspartyl aminopeptidase,Other
A0A0D3B7M9,non-specific serine/threonine protein kinase OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,81.1,0.0,1091690.21875,0.0,0.0,2.0,0.0,0.0,1.9501683501683502,0.0,363896.7395833333,0.6500561167227834,non-specific serine/threonine protein kinase,Metabolism
A0A0D3B7B3,"RuBisCO large subunit-binding protein subunit alpha, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",57.3,1658785.9140625,2354660.671875,1336273.5,57.0,45.0,42.0,66.65225493850168,43.87878787878788,37.52470454221843,1783240.0286458333,49.35191578650267,"RuBisCO large subunit-binding protein subunit alpha, chloroplastic",Other
A0A0D3B6Y1,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.5,14330008.0,32456312.0,19280380.0,35.0,33.0,41.0,40.92682320785191,32.17777777777778,36.63125919597513,22022233.333333332,36.57862006053494,Aquaporin,Vesicle/Transport
A0A0D3B6N1,"6,7-dimethyl-8-ribityllumazine synthase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",23.8,0.0,2706935.0,1669781.15625,0.0,4.0,6.0,0.0,3.9003367003367004,5.360672077459776,1458905.3854166667,3.087002925932159,"6,7-dimethyl-8-ribityllumazine synthase",Metabolism
A0A0D3B6F7,Large ribosomal subunit protein uL3c OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.0,805203.34375,5236052.0625,9541117.8125,3.0,11.0,12.0,3.508013417815878,10.725925925925926,10.721344154919551,5194124.40625,8.318427832887119,Large ribosomal subunit protein uL3c,Protein Synthesis
A0A0D3B672,glutamate synthase (ferredoxin) OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,176.1,167585.0625,532547.34375,288838.1875,20.0,19.0,21.0,23.386756118772517,18.526599326599328,18.762352271109215,329656.8645833333,20.225235905493687,glutamate synthase (ferredoxin),Metabolism
A0A0D3B5W7,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",51.9,156689.453125,583609.875,2994104.5,5.0,7.0,17.0,5.846689029693129,6.825589225589226,15.18857088613603,1244801.2760416667,9.286949713806129,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic",Other
A0A0D3B5T3,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.9,1688844.0625,2117835.9375,3962161.25,4.0,4.0,4.0,4.677351223754504,3.9003367003367004,3.573781384973184,2589613.75,4.05048976968813,Uncharacterized protein,Other
A0A0D3B4P8,Caleosin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,20.6,151080.65625,331833.65625,517555.8125,5.0,4.0,4.0,5.846689029693129,3.9003367003367004,3.573781384973184,333490.0416666667,4.440269038334338,Caleosin,Other
A0A0D3B4N6,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,25.0,653532.34375,681532.328125,0.0,5.0,3.0,0.0,5.846689029693129,2.9252525252525254,0.0,445021.5572916667,2.9239805183152185,Uncharacterized protein,Other
A0A0D3B4A5,glutathione transferase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,24.2,1452329.4375,409392.6875,635038.4375,8.0,6.0,10.0,9.354702447509007,5.850505050505051,8.934453462432959,832253.5208333334,8.04655365348234,glutathione transferase,Antioxidant/Redox
A0A0D3B360,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,80.0,1757440.25,4047753.0625,4445959.125,7.0,9.0,7.0,8.18536464157038,8.775757575757575,6.254117423703072,3417050.8125,7.738413213677009,Uncharacterized protein,Other
A0A0D3B2W3,Lipocalin/cytosolic fatty-acid binding domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.4,0.0,856924.421875,1485111.265625,0.0,2.0,4.0,0.0,1.9501683501683502,3.573781384973184,780678.5625,1.8413165783805114,Lipocalin/cytosolic fatty-acid binding domain-containing protein,Other
A0A0D3B2U3,40S ribosomal protein S4 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.8,0.0,1052305.125,0.0,0.0,19.0,0.0,0.0,18.526599326599328,0.0,350768.375,6.175533108866443,40S ribosomal protein S4,Protein Synthesis
A0A0D3B2A9,Ribosomal protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,148.2,0.0,545715.4375,870244.875,0.0,4.0,8.0,0.0,3.9003367003367004,7.147562769946368,471986.7708333333,3.682633156761023,Ribosomal protein,Protein Synthesis
A0A0D3B232,40S ribosomal protein S8 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,25.3,0.0,2235734.0,4248275.0,0.0,11.0,8.0,0.0,10.725925925925926,7.147562769946368,2161336.3333333335,5.957829565290765,40S ribosomal protein S8,Protein Synthesis
A0A0D3B1S7,40S ribosomal protein S16 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.5,1128000.42578125,3936715.453125,1639024.75,6.0,9.0,9.0,7.016026835631756,8.775757575757575,8.041008116189664,2234580.2096354165,7.944264175859665,40S ribosomal protein S16,Protein Synthesis
A0A0D3B1C1,UDP-arabinopyranose mutase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,41.1,0.0,893056.3125,487015.0625,0.0,14.0,8.0,0.0,13.651178451178453,7.147562769946368,460023.7916666667,6.93291374037494,UDP-arabinopyranose mutase,Vesicle/Transport
A0A0D3B0N4,Malic enzyme OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,64.4,2158920.8984375,3932442.28125,3493584.0,23.0,14.0,13.0,26.894769536588395,13.651178451178453,11.614789501162846,3194982.3932291665,17.3869124963099,Malic enzyme,Other
A0A0D3AZB0,pyridoxal 5'-phosphate synthase (glutamine hydrolyzing) OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,33.2,719404.6875,1936825.78125,2322329.9375,10.0,16.0,18.0,11.693378059386259,15.601346801346802,16.082016232379328,1659520.1354166667,14.458913697704128,pyridoxal 5'-phosphate synthase (glutamine hydrolyzing),Metabolism
A0A0D3AZA1,Ferritin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,28.2,2734106.5078125,2122510.65625,2556901.875,8.0,3.0,3.0,9.354702447509007,2.9252525252525254,2.680336038729888,2471173.0130208335,4.98676367049714,Ferritin,Other
A0A0D3AYS3,Annexin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,40.1,407399.953125,528007.46875,1574148.1875,2.0,2.0,3.0,2.338675611877252,1.9501683501683502,2.680336038729888,836518.5364583334,2.3230600002584967,Annexin,Vesicle/Transport
A0A0D3AYE9,Plasma membrane ATPase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,104.9,532447.5,689794.875,1492435.1875,9.0,9.0,12.0,10.524040253447634,8.775757575757575,10.721344154919551,904892.5208333334,10.007047328041587,Plasma membrane ATPase,Vesicle/Transport
A0A0D3AY50,X8 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,19.9,785859.15625,972256.09375,0.0,2.0,2.0,0.0,2.338675611877252,1.9501683501683502,0.0,586038.4166666666,1.4296146540152008,X8 domain-containing protein,Other
A0A0D3AXH2,Tr-type G domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,93.9,0.0,4165056.640625,3750144.0625,0.0,10.0,7.0,0.0,9.75084175084175,6.254117423703072,2638400.234375,5.334986391514941,Tr-type G domain-containing protein,Other
A0A0D3AXF1,thioglucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,55.3,41719928.234375,57140654.3984375,84038293.34375,59.0,57.0,61.0,68.99093055037893,55.57979797979799,54.500166120841044,60966291.9921875,59.69029821700599,thioglucosidase,Other
A0A0D3AX62,40S ribosomal protein S24 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,15.4,0.0,4595316.4375,4697775.65625,0.0,6.0,8.0,0.0,5.850505050505051,7.147562769946368,3097697.3645833335,4.332689273483806,40S ribosomal protein S24,Protein Synthesis
A0A0D3AX58,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.4,9235014.07421875,10219433.59375,12500667.4375,16.0,16.0,18.0,18.709404895018015,15.601346801346802,16.082016232379328,10651705.03515625,16.797589309581383,FAS1 domain-containing protein,Other
A0A0D3AWA9,"50S ribosomal protein L12, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",20.1,0.0,502962.984375,900485.0625,0.0,3.0,2.0,0.0,2.9252525252525254,1.786890692486592,467816.015625,1.5707144059130391,"50S ribosomal protein L12, chloroplastic",Protein Synthesis
A0A0D3AW76,proteasome endopeptidase complex OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,36.2,0.0,1568741.71875,3106178.75,0.0,3.0,4.0,0.0,2.9252525252525254,3.573781384973184,1558306.8229166667,2.166344636741903,proteasome endopeptidase complex,Other
A0A0D3AV97,"glucan endo-1,3-beta-D-glucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",53.5,0.0,438945.203125,0.0,0.0,3.0,0.0,0.0,2.9252525252525254,0.0,146315.06770833334,0.9750841750841751,"glucan endo-1,3-beta-D-glucosidase",Other
A0A0D3AUA0,Pectin acetylesterase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.2,2977513.53125,1394090.9375,1198956.1484375,15.0,6.0,4.0,17.54006708907939,5.850505050505051,3.573781384973184,1856853.5390625,8.988117841519209,Pectin acetylesterase,Other
A0A0D3ATN6,Cysteine protease OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,50.7,1311584.71875,1357209.90625,0.0,3.0,3.0,0.0,3.508013417815878,2.9252525252525254,0.0,889598.2083333334,2.144421981022801,Cysteine protease,Other
A0A0D3ASS6,Monocopper oxidase-like protein SKU5 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,65.6,3419295.625,4515753.125,4346768.75,33.0,30.0,31.0,38.588147595974654,29.252525252525253,27.69680573354217,4093939.1666666665,31.845826194014023,Monocopper oxidase-like protein SKU5,Other
A0A0D3ARN4,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,25.7,4620708.9921875,3145226.171875,5331519.84375,14.0,11.0,9.0,16.37072928314076,10.725925925925926,8.041008116189664,4365818.3359375,11.712554441752118,Proteasome subunit alpha type,Other
A0A0D3ARK5,V-type proton ATPase catalytic subunit A OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,68.7,11714561.09375,4005887.78125,0.0,30.0,38.0,0.0,35.08013417815878,37.053198653198656,0.0,5240149.625,24.044444277119144,V-type proton ATPase catalytic subunit A,Vesicle/Transport
A0A0D3ARF8,14-3-3 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.75084175084175,0.0,0.0,3.250280583613917,14-3-3 domain-containing protein,Other
A0A0D3AQU1,Endoglucanase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,57.7,961059.703125,887987.28125,1445231.6875,4.0,3.0,2.0,4.677351223754504,2.9252525252525254,1.786890692486592,1098092.890625,3.1298314804978737,Endoglucanase,Other
